EUR/USD;23.06.2021 01:00:00.000;23.06.2021 02:00:00.000;1,19319;1,19346;1,19232;1,19244;1,19320;1,19346;1,19233;1,19245;1;0;0.00001
EUR/USD;23.06.2021 02:00:00.000;23.06.2021 03:00:00.000;1,19244;1,19249;1,19203;1,19242;1,19245;1,19250;1,19204;1,19244;1;0;0.00002
EUR/USD;23.06.2021 03:00:00.000;23.06.2021 04:00:00.000;1,19242;1,19274;1,19214;1,19224;1,19244;1,19276;1,19213;1,19226;1;0;0.00002
EUR/USD;23.06.2021 04:00:00.000;23.06.2021 05:00:00.000;1,19224;1,19228;1,19192;1,19192;1,19226;1,19230;1,19192;1,19194;1;0;0.00002
EUR/USD;23.06.2021 05:00:00.000;23.06.2021 06:00:00.000;1,19192;1,19289;1,19160;1,19267;1,19194;1,19290;1,19162;1,19268;1;0;0.00001
EUR/USD;23.06.2021 06:00:00.000;23.06.2021 07:00:00.000;1,19267;1,19370;1,19221;1,19275;1,19268;1,19372;1,19223;1,19277;1;0;0.00002
EUR/USD;23.06.2021 07:00:00.000;23.06.2021 08:00:00.000;1,19275;1,19391;1,19114;1,19382;1,19277;1,19390;1,19114;1,19384;1;0;0.00002
EUR/USD;23.06.2021 08:00:00.000;23.06.2021 09:00:00.000;1,19382;1,19456;1,19326;1,19328;1,19384;1,19457;1,19327;1,19329;1;0;0.00001
EUR/USD;23.06.2021 09:00:00.000;23.06.2021 10:00:00.000;1,19328;1,19412;1,19325;1,19407;1,19329;1,19412;1,19326;1,19408;1;0;0.00001
EUR/USD;23.06.2021 10:00:00.000;23.06.2021 11:00:00.000;1,19407;1,19497;1,19366;1,19432;1,19408;1,19498;1,19367;1,19433;1;0;0.00001
EUR/USD;23.06.2021 11:00:00.000;23.06.2021 12:00:00.000;1,19432;1,19519;1,19388;1,19410;1,19433;1,19520;1,19390;1,19411;1;0;0.00001
EUR/USD;23.06.2021 12:00:00.000;23.06.2021 13:00:00.000;1,19410;1,19552;1,19400;1,19538;1,19411;1,19553;1,19402;1,19539;1;0;0.00001
EUR/USD;23.06.2021 13:00:00.000;23.06.2021 14:00:00.000;1,19538;1,19701;1,19493;1,19694;1,19539;1,19704;1,19493;1,19697;1;0;0.00003
EUR/USD;23.06.2021 14:00:00.000;23.06.2021 15:00:00.000;1,19694;1,19696;1,19471;1,19471;1,19697;1,19698;1,19472;1,19472;1;0;0.00001
EUR/USD;23.06.2021 15:00:00.000;23.06.2021 16:00:00.000;1,19471;1,19508;1,19428;1,19498;1,19472;1,19509;1,19429;1,19500;1;0;0.00002
EUR/USD;23.06.2021 16:00:00.000;23.06.2021 17:00:00.000;1,19498;1,19501;1,19342;1,19356;1,19500;1,19501;1,19344;1,19357;1;0;0.00001
EUR/USD;23.06.2021 17:00:00.000;23.06.2021 18:00:00.000;1,19356;1,19383;1,19286;1,19372;1,19357;1,19385;1,19287;1,19374;1;0;0.00002
EUR/USD;23.06.2021 18:00:00.000;23.06.2021 19:00:00.000;1,19372;1,19378;1,19286;1,19292;1,19374;1,19379;1,19287;1,19292;1;0;0.00000
EUR/USD;23.06.2021 19:00:00.000;23.06.2021 20:00:00.000;1,19292;1,19295;1,19195;1,19240;1,19292;1,19296;1,19195;1,19241;1;0;0.00001
EUR/USD;23.06.2021 20:00:00.000;23.06.2021 21:00:00.000;1,19240;1,19290;1,19208;1,19257;1,19241;1,19290;1,19210;1,19263;1;0;0.00006
EUR/USD;23.06.2021 21:00:00.000;23.06.2021 22:00:00.000;1,19257;1,19279;1,19247;1,19273;1,19263;1,19297;1,19263;1,19284;1;0;0.00011
EUR/USD;23.06.2021 22:00:00.000;23.06.2021 23:00:00.000;1,19273;1,19331;1,19266;1,19318;1,19284;1,19334;1,19279;1,19319;1;0;0.00001
EUR/USD;23.06.2021 23:00:00.000;24.06.2021 00:00:00.000;1,19318;1,19319;1,19262;1,19296;1,19319;1,19320;1,19265;1,19298;1;0;0.00002
